username,country,score,date_written,positive,negative,tags
Anónimo,España,3.0,Escrito en 27 de octubre de 2025,"La ubicación perfecta y la limpieza buena.El desayuno es mas barato pagándolo directamente en el local, a parte de no poder elegir nada.","El apartamento fue decepcionante, no tiene nada que ver con la oferta (abrías la puerta y tropezabas con la cama), en el pack de bienvenida había unos tapones para la falta de insonorización de las ventanas (parecía estar las personas de la calle en la habitación). Los servicios como el desayuno son mas caros que en el local, el alojamiento no te avisa que si vas con vehículo propio no puedes acceder a descargar las maletas y si accedes te multaran y el alojamiento no gestiona tu matricula como alojado en sus instalaciones para evitar la multa como hacen en muchos alojamientos/hoteles y muchas ciudades.","['•Viaje de ocio', '•Pareja', '•Estudio con balcón', '•Estancia de 3 noches']"
Anónimo,España,7.0,Escrito en 15 de agosto de 2025,La distribución del espacio y la localización es muy buena. El mobiliario es nuevo.,"El alojamiento no disponía de platos, a pesar de tener una cocina. No tenía los utensilios de cocina suficiente para cocinar. La luz del dormitorio parpadea y tuvimos que usar la lamparita de noche.","['•Viaje de ocio', '•Pareja', '•Estudio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Tamba,España,10.0,Escrito en 2 de diciembre de 2025,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 5 noches', '•Enviado por móvil']"
José,España,9.0,Escrito en 29 de noviembre de 2025,,,"['•Viaje de ocio', '•Pareja', '•Estudio con balcón', '•Estancia de 3 noches', '•Enviado por móvil']"
Andrea,España,8.0,Escrito en 3 de noviembre de 2025,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 2 noches', '•Enviado por móvil']"
Roberto,España,8.0,Escrito en 2 de noviembre de 2025,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 2 noches', '•Enviado por móvil']"
Héctor,Argentina,10.0,Escrito en 31 de octubre de 2025,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio con balcón', '•Estancia de 2 noches', '•Enviado por móvil']"
Tomas,España,10.0,Escrito en 17 de octubre de 2025,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Nieves,España,10.0,Escrito en 13 de octubre de 2025,,,"['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Ana,España,10.0,Escrito en 6 de octubre de 2025,,,"['•Viaje de ocio', '•Pareja', '•Estudio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Maria,España,10.0,Escrito en 21 de septiembre de 2025,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Rossana,Chile,9.0,Escrito en 20 de septiembre de 2025,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Ana,España,10.0,Escrito en 7 de septiembre de 2025,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 3 noches', '•Enviado por móvil']"
Maria,España,10.0,Escrito en 4 de septiembre de 2025,,,"['•Viaje de negocios', '•Persona que viaja sola', '•Estudio con balcón', '•Estancia de 3 noches', '•Enviado por móvil']"
Milloux,Francia,9.0,Escrito en 3 de septiembre de 2025,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Candela,España,10.0,Escrito en 1 de septiembre de 2025,,,"['•Viaje de ocio', '•Pareja', '•Estudio con balcón', '•Estancia de 1 noche']"
Manuel,España,10.0,Escrito en 19 de agosto de 2025,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Gloria,España,8.0,Escrito en 16 de agosto de 2025,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
María,España,10.0,Escrito en 7 de julio de 2024,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Aitana,España,10.0,Escrito en 1 de junio de 2024,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Sonia,España,10.0,Escrito en 25 de mayo de 2024,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Rosa,España,8.0,Escrito en 11 de mayo de 2024,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Carmen,España,10.0,Escrito en 6 de mayo de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Maria,España,10.0,Escrito en 28 de abril de 2024,,,"['•Viaje de ocio', '•Pareja', '•Estudio con balcón', '•Estancia de 4 noches', '•Enviado por móvil']"
Fuensanta,España,9.0,Escrito en 25 de abril de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Mora,España,10.0,Escrito en 14 de abril de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 2 noches', '•Enviado por móvil']"
Ana,España,8.0,Escrito en 14 de abril de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Fernández,España,9.0,Escrito en 6 de marzo de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 2 noches', '•Enviado por móvil']"
Marina,España,10.0,Escrito en 28 de febrero de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Vanya,España,10.0,Escrito en 17 de febrero de 2024,,,"['•Viaje de ocio', '•Pareja', '•Estudio con balcón', '•Estancia de 3 noches', '•Enviado por móvil']"
Itxaso,España,10.0,Escrito en 4 de febrero de 2024,,,"['•Viaje de ocio', '•Pareja', '•Estudio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Manu,España,9.0,Escrito en 3 de febrero de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 2 noches', '•Enviado por móvil']"
Marta,España,10.0,Escrito en 16 de enero de 2024,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 4 noches', '•Enviado por móvil']"
Susana,España,8.0,Escrito en 1 de enero de 2024,,,"['•Familia con niños pequeños', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 3 noches', '•Enviado por móvil']"
Vegas,España,10.0,Escrito en 12 de diciembre de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio con balcón', '•Estancia de 2 noches', '•Enviado por móvil']"
Vanesa,España,9.0,Escrito en 6 de diciembre de 2023,,,"['•Familia con niños pequeños', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 2 noches', '•Enviado por móvil']"
Jose,España,8.0,Escrito en 6 de diciembre de 2023,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Elena,España,10.0,Escrito en 21 de noviembre de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 3 noches', '•Enviado por móvil']"
Neus,España,8.0,Escrito en 10 de noviembre de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio con balcón', '•Estancia de 2 noches', '•Enviado por móvil']"
Zina,España,10.0,Escrito en 8 de noviembre de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio con balcón', '•Estancia de 2 noches', '•Enviado por móvil']"
Esperanza,España,9.0,Escrito en 4 de noviembre de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Juan,España,8.0,Escrito en 29 de octubre de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio con balcón', '•Estancia de 3 noches', '•Enviado por móvil']"
Santos,España,10.0,Escrito en 23 de octubre de 2023,,,"['•Pareja', '•Estudio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Teresa,España,7.0,Escrito en 29 de agosto de 2025,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 2 noches', '•Enviado por móvil']"
Ana,España,7.0,Escrito en 21 de agosto de 2025,,,"['•Viaje de ocio', '•Pareja', '•Estudio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Puri,España,6.0,Escrito en 18 de julio de 2025,,,"['•Familia con niños pequeños', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 3 noches', '•Enviado por móvil']"
Fernandez,España,2.0,Escrito en 26 de abril de 2025,,,"['•Viaje de ocio', '•Grupo', '•Estudio con balcón', '•Estancia de 2 noches', '•Enviado por móvil']"
Rosa,España,7.0,Escrito en 9 de marzo de 2025,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Rocio,España,1.0,Escrito en 7 de marzo de 2025,,,"['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Olimpia,España,7.0,Escrito en 12 de julio de 2024,,,"['•Familia con niños pequeños', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 2 noches', '•Enviado por móvil']"
Francisco,España,7.0,Escrito en 24 de junio de 2024,,,"['•Viaje de ocio', '•Pareja', '•Estudio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Natalia,España,7.0,Escrito en 23 de diciembre de 2023,,,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 2 noches', '•Enviado por móvil']"
Javier,España,7.0,Escrito en 18 de noviembre de 2023,,,"['•Familia con niños pequeños', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Álvaro,España,7.0,Escrito en 7 de julio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Miguel,España,1.0,Escrito en 27 de marzo de 2023,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Javi,España,5.0,Escrito en 12 de marzo de 2023,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Anna,Polonia,1.0,Escrito en 27 de diciembre de 2022,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
Anónimo,España,9.0,Escrito en 23 de noviembre de 2025,,,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio con balcón', '•Estancia de 1 noche', '•Enviado por móvil']"
