username,country,score,date_written,positive,negative,tags
Marta,España,9.0,Escrito en 25 de marzo de 2024,"El apartamento es muy moderno y luminoso, y tiene todo lo necesario para pasar unos días. A destacar la ubicación, está justo en la plaza Yamaguchi, una muy buena zona.","La lavadora estaba estropeada. Sin embargo, cuando avisamos nos atendieron inmediatamente.","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']"
Gorka,España,8.0,Escrito en 25 de marzo de 2024,"Todo limpio y nuevo 
Y el detalle de bienvenidos.","Sin trato con empleados ( porque no lo hay)
Haces el cheking y el checkout online. Si no se te da bien lo de internet puedes tener problemas para entrar .","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 1 noche', '•Enviado por móvil']"
Irene,España,10.0,Escrito en 25 de marzo de 2024,La equipación del apartamento,Nada,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']"
Jorge,Perú,9.0,Escrito en 23 de marzo de 2024,"Ubicación correcta, y en un sitio muy bonito. El departamento es funcional.","Dejar 2 o 3 jabones para el lavavajilla, y para la lavandería. También 4 platos y no dos de cada cosa.","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 3 noches']"
Encarni,España,10.0,Escrito en 21 de marzo de 2024,"Limpieza excelente y huele muy bien al entrar, que es algo que resulta muy agradable cuando llegas a un sitio",La colocación del cubo de basura no me gusta en el mismo armario que los cubiertos,"['•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Glenda,Panamá,10.0,Escrito en 20 de marzo de 2024,excelente ubicación 1000% recomendado,,"['•Viaje de ocio', '•Pareja', '•Apartamento Deluxe', '•Estancia de 8 noches']"
Sanae,España,9.0,Escrito en 15 de marzo de 2024,La ubicación es perfecta,No me gusto que no haya una escoba y algún producto desinfectante para el baño,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 2 noches', '•Enviado por móvil']"
Rizwan,España,10.0,Escrito en 15 de marzo de 2024,me gusta muy bien este lugar me encantado,casi todo estaba muy bien,"['•Grupo de amigos', '•Apartamento con terraza', '•Estancia de 1 noche', '•Enviado por móvil']"
Bibiana,España,8.0,Escrito en 11 de marzo de 2024,Cama cómoda y apartamento limpio,El baño era diminuto y la habitación tiene una mesa redonda muy chiquitita que no es nada cómoda para trabajar,"['•Viaje de negocios', '•Persona que viaja sola', '•Estudio', '•Estancia de 1 noche']"
Gonzalez,España,8.0,Escrito en 9 de marzo de 2024,Moderno,Cocina pequeña,"['•Pareja', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']"
Virginia,España,8.0,Escrito en 9 de marzo de 2024,"Que estaba todo muy limpio, la ubicación y la rápida atención en caso de improvisto.",Por decir algo que éramos 2 personas y solo teníamos una toalla de baño.,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Patricia,España,8.0,Escrito en 5 de marzo de 2024,La ubicación era bastante buena por que tenía cerca muchos comercios,La lavadora secadora tarda muchísimo 5 horas y aún asin no te deja la ropa seca,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 7 noches', '•Enviado por móvil']"
Jose,España,8.0,Escrito en 24 de septiembre de 2023,La terracita del apartamento y el diseño que tenía.,"La terraza de arriba estaba cerrada. El sofá estaba muy deteriorado y la TV no tenía conexión a internet y el mando no era práctico, costaba cambiar de canal a partir del número 10. La cerradura se nos bloqueó y tardaron una hora en acudir a resolverlo.","['•Viaje de ocio', '•Pareja', '•Apartamento con terraza', '•Estancia de 5 noches', '•Enviado por móvil']"
Sandra,España,10.0,Escrito en 23 de septiembre de 2023,Todo,Nada,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 2 noches', '•Enviado por móvil']"
Patricia,España,9.0,Escrito en 21 de septiembre de 2023,,No había plancha,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche']"
David,España,10.0,Escrito en 20 de septiembre de 2023,V,H,"['•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Flor,España,8.0,Escrito en 20 de septiembre de 2023,"Moderno y cómodo, hasta el sofá cama era cómodo","La vajilla y los utensilios estaban un poquito justos, no había fregona, escoba… que creo imprescindibles si la estancia se prolonga y viajas con un perro","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 3 noches', '•Enviado por móvil']"
Juan,España,9.0,Escrito en 15 de septiembre de 2023,"Ubicación, limpieza, lo nuevos que son. El poder estar con mi perro","Los utensilios de cocina, muy escasos. Vasos, cuchillos, tenedores....todo. Tienes un lavavajilas enorme y solo dos cubiertos, dos platos....","['•Con una mascota', '•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 4 noches']"
Irati,España,8.0,Escrito en 15 de septiembre de 2023,"A cinco minutos andando de la clínica Universitaria. Justo al lado del parque Yamaguchi y con bares y restaurantes de todo tipo en los alrededores. 
El apartamento está muy bien equipado y todo muy nuevo y limpio.",Es la segunda vez que me alojo allí y esta vez la habitación no tenía vistas. Tenía un edifico grande pegado a la ventana,"['•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']"
Enrique,España,8.0,Escrito en 13 de septiembre de 2023,"La confortabilidad, el kit de limpieza y sus vistas al parque",,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 1 noche', '•Enviado por móvil']"
Nadia,Estados Unidos,9.0,Escrito en 11 de septiembre de 2023,"Muy funcional y completo. También la limpieza, estaba impecable.",El colchón no era cómodo,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 7 noches', '•Enviado por móvil']"
Alfonso,España,10.0,Escrito en 4 de septiembre de 2023,Comodidad,Nada,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']"
Carmen,España,9.0,Escrito en 4 de septiembre de 2023,Mucho,Nada que decir,"['•Viaje de negocios', '•Persona que viaja sola', '•Estudio', '•Estancia de 5 noches', '•Enviado por móvil']"
Carmen,España,9.0,Escrito en 4 de septiembre de 2023,Ubicación y comodidad.,Nada,"['•Viaje de negocios', '•Persona que viaja sola', '•Estudio', '•Estancia de 5 noches', '•Enviado por móvil']"
Elena,España,10.0,Escrito en 3 de septiembre de 2023,"Cocina muy bien equipada, apartamento cómodo para familia y bien climatizado. Buena comunicación por bus con el centro de Pamplona. Ubicado en zona buena y tranquila de la ciudad.","Por comentar algo, el colchón del sofá cama era un poco incómodo para utilizar varias noches continuas.","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 7 noches', '•Enviado por móvil']"
Rocio,España,10.0,Escrito en 3 de septiembre de 2023,todo muy limpio y nuevo. zona tranquila.,todo me gusto,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 6 noches', '•Enviado por móvil']"
Cristina,España,9.0,Escrito en 1 de septiembre de 2023,La limpieza,Nada,"['•Grupo de amigos', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche', '•Enviado por móvil']"
Jaime,España,9.0,Escrito en 31 de agosto de 2023,Muy limpio,"El parking, un poco incomodo, ajustado, pero mejor que dejarlo en la calle","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 1 noche', '•Enviado por móvil']"
Irati,España,9.0,Escrito en 29 de agosto de 2023,"Pequeño apartamento, limpio, bien situado con todo lo necesario y unas vistas preciosas al parque","Por poner una pega, para mi gusto, las almohadas eran muy finas","['•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 1 noche', '•Enviado por móvil']"
Agustín,España,8.0,Escrito en 27 de agosto de 2023,Apartamentos bastante nuevos en una situación excelente.,Las almohadas eran muy blandas.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 6 noches']"
Tiinita,España,9.0,Escrito en 26 de agosto de 2023,La forma del apartamento,No sé,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Roberto,España,9.0,Escrito en 25 de agosto de 2023,Ubicación y moderno,Saltaba la alarma de incendios y no sabíamos cómo actuar,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 5 noches', '•Enviado por móvil']"
Ana,España,9.0,Escrito en 25 de agosto de 2023,La comodidad.,A mejorar la comodidad del sofá cama. El resto todo perfecto.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 1 noche', '•Enviado por móvil']"
Carlos,España,10.0,Escrito en 24 de agosto de 2023,me encantó la ubicación tenía acceso a bares supermercado,todo me gustó del sitio,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 6 noches', '•Enviado por móvil']"
Maria,España,9.0,Escrito en 23 de agosto de 2023,La tranquilidad y estar cerca de un parque muy bonito,La tv se iba el sonido y solo se veía la imagen,"['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']"
Ramon,España,10.0,Escrito en 22 de agosto de 2023,Todo nuevo y muy limpio. Menaje de cocina con detalle y nuevo. Para repetir.,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']"
De,España,8.0,Escrito en 21 de agosto de 2023,"El entorno ideal, muy tranquilo","El aire acondionado no funcionaba, y con ola de calor hace muy dificil el descanso","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 3 noches', '•Enviado por móvil']"
Pilar,España,8.0,Escrito en 10 de abril de 2023,si,se puede mejorar el sofá cama,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 4 noches', '•Enviado por móvil']"
Alberto,España,9.0,Escrito en 8 de abril de 2023,"Sitio muy nuevo.
A 25 minutos del centro.",Sofá cama algo incómodo.,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento con terraza', '•Estancia de 1 noche', '•Enviado por móvil']"
Marga,España,9.0,Escrito en 7 de abril de 2023,"Apartamentos nuevos, confortables y muy funcionales. Lo recomendaria sin duda y si vuelvo a Pamplona escogeré la misma opción.","Por poner alguna pega...No pudimos acceder a la terraza ni con el código. Las almohadas eran algo delgadas. Los cubiertos no deberian estar encima de la basura.","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 3 noches', '•Enviado por móvil']"
Julio,España,8.0,Escrito en 7 de abril de 2023,,Está a media hora caminando del centro.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 3 noches', '•Enviado por móvil']"
Katherine,España,9.0,Escrito en 3 de abril de 2023,"Todo muy limpio , la cama cómoda! La ubicación , el apartamento, todo muy bien.","Lo que menos las almohadas, muuuy finas . Y quizás que no dejaran un kit de sal, aceite... por lo menos para el primer día al igual que dejan el de limpieza","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Esteban,España,10.0,Escrito en 20 de marzo de 2023,El piso es nuevo y la ubicación perfecta,Deberían engrasar las puertas. Meten un ruido espantoso y si por la noche las abres despiertas a todo el mundo,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 2 noches', '•Enviado por móvil']"
Cristina,España,8.0,Escrito en 14 de marzo de 2023,ubicacion limpieza personal telefonico amable,"a veces se bloqueo la llave pero se arreglo
muy rapido","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']"
Cristina,España,8.0,Escrito en 8 de marzo de 2023,la decoración ubicación limpieza y amabilidad del personal al telefono,solo que a veces fallaban las lleves pero se arreglaba rápido . el precio por mascota me parece un poco caro  en mi caso que es pequeño,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Antoniordp,España,10.0,Escrito en 4 de marzo de 2023,"Apartamento cómodo y práctico. Cocina completa, incluso lavadora y lavavajillas. Te dejan un kit de limpieza. Camas muy cómodas. Check-in fácil y la llave en el móvil una comodidad.
Recomendable.",,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Mª,España,8.0,Escrito en 28 de febrero de 2023,,No me gustó que la basura estuviera tan cerca de los cubiertos. Me parece que no tiene nada de higiénico,"['•Viaje de ocio', '•Pareja', '•Apartamento de 2 dormitorios', '•Estancia de 3 noches', '•Enviado por móvil']"
Domingo,España,10.0,Escrito en 27 de febrero de 2023,"Todo el apartamento es fantástico. La terraza que da al parque es maravillosa. Está muy bien distribuido, todo muy cómodo, desde la cocina, al baño, el dormitorio con su pequeña terraza,…..","Nada, todo fue maravilloso","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento con terraza', '•Estancia de 2 noches']"
Ivan,España,10.0,Escrito en 27 de febrero de 2023,"El apartamento estaba muy limpio, y calentito cuando llegamos. A mí perra le habían dejado cuencos, chuches y una camita ❤️
Totalmente equipado y a 15 min del centro andando.","Llegué de noche y cerca de las 00:30 salto la alarma de incendios en todo el edificio (alguien estaría fumando) tuvimos que ser los huéspedes los que nos cercionasemos de que no ocurría nada  yendo planta por planta y viendo por los exteriores.
Ni después de la alarma ni al día siguiente apareció nadie, ni ninguna circular, ni ningún mensaje explicado el porqué de la alarma.","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Mayte,España,8.0,Escrito en 27 de febrero de 2023,"El apartamento es muy amplio (para 4 personas), bonito, moderno y con menaje completo. Me encantó poder hacer el check in/out a través de App. La terraza en el ático es perfecta.","El sofá-cama. Dormir dos noches seguidas me va a costar una sesión de fisioterapia, ¡incomodísimo!
La zona donde está es muy agradable y tiene todos los servicios, no tardas demasiado en llegar al centro. Pero si vas en coche, todo el barrio es de distintos pagos (azul, naranja, rojo). El parking del apartamento sale más caro.","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 2 noches', '•Enviado por móvil']"
Sara,España,9.0,Escrito en 27 de febrero de 2023,estaba limpio y muy bien decorado,los extras como el desayuno hubieran sido un detalle por el precio del alojamiento,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Jose,España,10.0,Escrito en 26 de febrero de 2023,"Muy acogedor, amplio, limpio y cómodo.",Me gustó todo.,"['•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Sara,España,8.0,Escrito en 24 de febrero de 2023,,"No me gustó, que no tenía ningún paño de cocina por decir algo y luego que saltó una alarma una de las noches y tardaron entre 10/15 minutos en solucionarlo. Pero la verdad que sin duda para futuros viajes contaríamos con el mismo alojamiento","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 3 noches', '•Enviado por móvil']"
Teresa,España,10.0,Escrito en 23 de febrero de 2023,"Muy limpio, cómodo,  con todos los servicios  y dos baños.  Muy buena ubicación, en zona tranquila,junto al parque y plaza, muy cerca de la Clínica Universitaria de Navarra y de un Carrefour Express. Sin duda, lo recomiendo.","Por decir algo, que no pudimos contratar el check-in temprano, ni había consignas cercanas.","['•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 3 noches', '•Enviado por móvil']"
Diana,España,10.0,Escrito en 23 de febrero de 2023,"Los apartamentos tienen todo lo necesario para tener una buena estancia, es muy moderno y las camas son muy cómodas. La ducha es una maravilla.",Éramos 4 y solo hubieron toallas para 3.,"['•Viaje de negocios', '•Grupo de amigos', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']"
Manuel,España,10.0,Escrito en 22 de febrero de 2023,La decoración y la tranquilidad,"Sería bueno disponer de un trapo o papel de cocina.
La tostadora no funcionaba","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']"
Pablo,España,8.0,Escrito en 21 de febrero de 2023,,"Se estropeó elSistema a las 2 de la mañana regresando al hotelY no podía contactar con nadie de la recepción  on line, meLa tuve que ingeniar para acceder al recinto. Se excusan en caída delSistemaInformático pero nadie responde a losteléfonos de madrugada","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Gian,España,9.0,Escrito en 21 de febrero de 2023,"limpieza, cercanía..,.estilo minimalista .
contaba con parking propio…hay q reservarlo previamente pues es pequeño .",el desayuno que no pertenece al apartamento es muy malo…mejor no ofrecerlo.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']"
Gema,España,10.0,Escrito en 21 de febrero de 2023,"Todo. Esta muy nuevo y cuidado hasta el más mínimo detalle. Muy limpio y camas, sabanas, utensilios,etc de calidad. El entorno precioso, con vistas al parque y con restaurantes en la misma plaza. Fácil acceso.","Solo comentar que en el apartamento 202 chirría un poquito la.puerta del baño, pero que lo pongo aquí para que  se solucione sin problema. Estaba todo perfecto y cuidado.","['•Viaje de ocio', '•Pareja', '•Apartamento Deluxe', '•Estancia de 1 noche', '•Enviado por móvil']"
Gomez,España,10.0,Escrito en 21 de febrero de 2023,"La comodidad, el diseño y la limpieza",Todo fenomenal,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento Deluxe', '•Estancia de 2 noches']"
Cristina,España,9.0,Escrito en 20 de febrero de 2023,"En general el apartamento está muy bien, era pequeño pero para una pareja más que suficiente. Muy Moderno y muy cómodo, todo muy limpio. 
La situación muy buena, en una plaza en la que tienes bares y restaurantes, y muy cerca de supermercados.","En el apartamento echamos en falta papel o trapo de cocina y lo básico por sí tienes que cocinar, sal y aceite. Y del dormitorio las almohada eran muy bajas, pero eso va en gustos. 
De las instalaciones, que todo el aparcamiento cercano es de pago. Sería un 10 si tuviese parking propio.","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']"
Eugenio,España,9.0,Escrito en 20 de febrero de 2023,"Bien ,desayuno bien tb",Cierre y apertura de terraza comunitaria y a las 11:00 al hacer el check Out la tarjeta del garaje se desactivo y tuvimos que buscar a la persona que estaba allí que rápidamente nos abrió muy amable,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Raquel,España,1.0,Escrito en 27 de noviembre de 2024,El baño estaba sucio... no lo habían limpiado,"El apartamento aparece en las fotos de la web muy atractivo porque es de decoración nueva pero está muy sucio... el baño estaba asqueroso. Lo pusimos en conocimiento nada más llegar y nadie se pasó a limpiarlo... las paredes están todas muy manchadas de suciedad... la verdad es que daba mucho asco alojarse allíTambién reservamos plaza de parking y el tamaño de las plazas es para coche muy pequeño... por poco arañamos el coche y para salir el conductor lo tuvo bastante incómodo... todo esto lo hemos puesto en conocimiento de la empresa y no nos han hecho ningún caso... nos regalan un 10% de descuento para la próxima vez... una práctica de fidelización pero no nos han devuelto parte del dinero en compensación por la limpieza y plaza de parking.... No son de fiar... nunca nos había pasado esto... estamos muy decepcionados. Los fallos hay que asumirlos, y responder al cliente... nosotros pagamos al 100% y ellos no nos han ofrecido lo ofertado... por lo que nos sentimos estafados. Lo hemos intentado solucionar pero se niegan a devolvernos la parte del dinero que afecta a la limpieza y el parking... se han quedado con nuestro dineroUna chica contacto con nosotros el sábado y nos dijo que entendía nuestro malestar y en compensación no nos cobrarían el checking de las 14:00 y le dijimos que nosotros no teníamos contratado ese servicio, y que tampoco aceptábamos un descuento para la próxima estancia... ella dijo que entonces nos volvería a llamar para compensarnos de otra manera... seguimos esperando. En las fotos se puede comprobar las manchas del suelo y de las paredes así como el polvo en el zócalo...","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 3 noches']"
Nieves,España,7.0,Escrito en 19 de noviembre de 2024,La ubicación,"Reserve un apartamento con balcón de más precio y no funcionaba calefacción , nos cambiaron a otro de menor precio","['•Viaje de negocios', '•Grupo', '•Apartamento con terraza', '•Estancia de 1 noche', '•Enviado por móvil']"
Pedro,España,6.0,Escrito en 17 de noviembre de 2024,El desayuno fue bueno.,Encontramos el espacio del apartamento demasiado pequeño para cuatro personas.,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches']"
Victor,España,7.0,Escrito en 11 de noviembre de 2024,Limpieza,Cama supletoria muy muy incomoda,"['•Viaje de ocio', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']"
Caridad,España,7.0,Escrito en 5 de noviembre de 2024,,"La cama, era dura y se notaban los muelles. Así como la almohada","['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']"
Alvaro,España,6.0,Escrito en 30 de octubre de 2024,La ubicación,"Minimo equipamiento de cocina y limpieza (escoba y recogedor como minimoFalta luz en el comedorFalta luz para maquillarse en los cuartos de bañoFalta una estanteria en las duchas","['•Viaje de ocio', '•Pareja', '•Apartamento Deluxe', '•Estancia de 4 noches']"
Alicia,España,7.0,Escrito en 28 de octubre de 2024,"El alojamiento es un 10,
Moderno y funcional, esta súper limpio y huele genial","No me gusto Q no hay recepción, tuvimos un problema con la ducha no tragaba el desagüe y se nos inundó el baño, tuve q secar el suelo con la mitad de las toallas y al ponerme en contacto virtual con la recepción me dieron la solución de coger más toallas.., cuando lo q necesitaba era una fregona y ducharme. No le pongo un diez por esto… una pena, como tengas un problema búscate la vida.","['•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']"
Alfonso,España,1.0,Escrito en 24 de octubre de 2024,,"Pagamos 3 plazas de parking y cuando llegamos por la noche, solo pudimos aparcar dos coches, el resto ocupado, llamamos por telefono y nadie contesta. El sofá cama no pusieron almohadas.El desayuno, si quieres como nosotros que mas de una persona quería tortilla, solo te dan lo que queda, no hacen mas, porque aparte es una cafeteria para la gente que no es del hotel","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 1 noche']"
Francisco,España,5.0,Escrito en 20 de octubre de 2024,Ubicación y sistema de entrada,"Apartamento muy muy pequeño para 4 personas y las plazas de parking, también, muy complicado aparcar","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']"
Jose,España,7.0,Escrito en 10 de octubre de 2024,Ubicación  y equipamiento,"Cama estrecha para dos personas
1 cuarto de baño para 4 personas","['•Familia con niños pequeños', '•Apartamento de 2 dormitorios', '•Estancia de 2 noches', '•Enviado por móvil']"
Naigle,España,6.0,Escrito en 1 de octubre de 2024,"todo muy práctico cuidan muchos los detalles te dejan agua de cortesía artículos para el aseo de la cocina, unas patatas de bolsa ricas, cápsulas del café de cortesía y de verdad que insuperable excelente ubicación caminando a parques 25,30min centro 25,30min a ritmo normal. son bastante pequeños pero bueno para una estancia corta va bien particularmente lo necesitábamos para ir al hospital clínico universidad de navarra y super cerca.","no me gustó que no había aire acondicionado de verdad que pase un calor INSOPORTABLE, afuera hacia buen clima pero bueno mi estancia requería que estuviera dentro del departamento descansando y el tener que pasar calor porque en Pamplona tenían calefacción por el hecho del clima creo que deberían evaluar ese tema porque de verdad pasamos calor.. del resto todo muy bien. gracias","['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']"
Ekaitz,España,6.0,Escrito en 16 de septiembre de 2024,La ducha,La cama,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Eduardo,España,6.0,Escrito en 12 de septiembre de 2024,La ubicación,La cama era dura muy dura casi imposible descansar. La tele era complicada porque había una voz de i.a...también había polvo en la manta no hay aire acondicionado,"['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio', '•Estancia de 1 noche', '•Enviado por móvil']"
William,España,7.0,Escrito en 31 de agosto de 2024,,"Las muchas dificultades con registrar on line. Sin la recepcionista, que trabaja de 10.00 a 17.00,  no hubiéramos  podido entrar a pesar de haber pagado la estancia.","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Eva,España,7.0,Escrito en 30 de julio de 2024,"Buena ubicación. El kit de bienvenida con unos cafés, agua y material para limpieza se agradece.","Era un espacio muy pequeño para una familia con dos niños (bebes) sin embargo, te recomienda la opción a la hora de reservar. El sofá cama hace mucho ruido. La limpieza regular.","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']"
Enrique,España,7.0,Escrito en 17 de junio de 2024,La ubicación y que era nuevo. El ático,La despersonalización,"['•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Aitziber,España,7.0,Escrito en 26 de mayo de 2024,,Que no hubiera una escoba y recogedor,"['•Grupo de amigos', '•Apartamento de 1 dormitorio', '•Estancia de 6 noches', '•Enviado por móvil']"
Carmen,España,7.0,Escrito en 16 de mayo de 2024,La ubicacion,Las fotos Dan una idea equivocada del apartamento. No terraza y es mucho más pequeño. El baño es muy pequeño,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Salomé,España,7.0,Escrito en 21 de abril de 2024,Habitación agradable con todas las comodidades.,"Lo que no nos gustó fue sobretodo la comunicación - todo se hace a distancia - tuvimos en algún momento un problema para abrir la puerta de nuestra habitación con el código que nos dieron y el encargado no nos supo ayudar a distancia.El coste del parking es adicional y no figura en ningun lado, tuvimos que llamar varias veces para averiguarlo y reservarlo. Una de las cosas que nos llamó la atención al elegir el hotel era la preciosa terraza que ponen en todas las fotos - en realidad solo está abierta en horarios muy restringidos (cuando está abierta en los horarios que te indican, que una vez más hay que pedir por teléfono). Fue una decepción ya que nos esperábamos poder pasar el rato por la mañana o por la tarde ahí, viendo por ejemplo el atardecer con vistas al Parque Yamaguchi, pero imposible.Si hubiera recepción podríamos haber hecho estos comentarios a la persona física, pero como todo se hace digitalmente los dejamos aquí. Para resumir, el precio me parece elevado para lo que ofrece comparado con otras ofertas en Pamplona. Y merecería la pena invertir una parte de los beneficios en un servicio de conserjería/recepción adecuado.","['•Viaje de negocios', '•Pareja', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']"
Maria,España,5.0,Escrito en 11 de abril de 2024,"Hoy he sido diagnosticada con SARNA .
El.apartamento no estaba muy limpio ( el baño sí), los picores comenzaron la misma noche en que me metí en la cama. Al día siguiente ronchas que se han ido agravando.
Un pésimo recuerdo de nuestra estancia!
No volveremos ni lo recomiendo.","La poca limpieza de la habitación.
Desayuno externo a los apartamentos, cerca y bueno , pero no in situ.","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 1 dormitorio', '•Estancia de 2 noches', '•Enviado por móvil']"
David,España,7.0,Escrito en 7 de abril de 2024,Bn,Bn,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Giovanna,España,4.0,Escrito en 6 de abril de 2024,Buenas instalaciones,"No funcionaba la calefacción de la habitación y teníamos frío.
En plena noche sonó la alarma de incendios.","['•Viaje de ocio', '•Grupo', '•Apartamento con terraza', '•Estancia de 1 noche', '•Enviado por móvil']"
