username,country,score,date_written,positive,negative,tags
Silvia,España,7.0,Escrito en 15 de octubre de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']"
Francisco,España,8.0,Escrito en 27 de septiembre de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Daniel,España,9.0,Escrito en 24 de septiembre de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']"
Jorge,Colombia,9.0,Escrito en 23 de septiembre de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 31 noches']"
Eva,España,8.0,Escrito en 20 de septiembre de 2023,,,"['•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Lissette,Chile,8.0,Escrito en 21 de agosto de 2023,,,"['•Viaje de ocio', '•Grupo', '•Estudio', '•Estancia de 4 noches']"
Francisco,España,8.0,Escrito en 13 de agosto de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Sergio,Chile,8.0,Escrito en 11 de agosto de 2023,,,"['•Viaje de ocio', '•Grupo', '•Estudio Deluxe', '•Estancia de 3 noches']"
Tamara,España,9.0,Escrito en 24 de julio de 2023,,,"['•Viaje de ocio', '•Grupo', '•Estudio Deluxe', '•Estancia de 1 noche', '•Enviado por móvil']"
Rosa,España,8.0,Escrito en 12 de julio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Marcelo,Argentina,10.0,Escrito en 27 de junio de 2023,,,"['•Viaje de ocio', '•Persona que viaja sola', '•Estudio', '•Estancia de 1 noche']"
Rosmery,España,10.0,Escrito en 20 de junio de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Emilio,España,6.0,Escrito en 19 de junio de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio Deluxe', '•Estancia de 1 noche', '•Enviado por móvil']"
María,Suiza,10.0,Escrito en 13 de junio de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio Dúplex', '•Estancia de 1 noche', '•Enviado por móvil']"
Carlos,Ecuador,10.0,Escrito en 6 de junio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']"
Juan,España,10.0,Escrito en 4 de junio de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Dúplex', '•Estancia de 2 noches', '•Enviado por móvil']"
Esteban,España,10.0,Escrito en 15 de mayo de 2023,,,"['•Viaje de negocios', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Manuel,España,5.0,Escrito en 13 de mayo de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']"
Torres,España,10.0,Escrito en 9 de mayo de 2023,,,"['•Viaje de negocios', '•Persona que viaja sola', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Orlando,Venezuela,10.0,Escrito en 13 de abril de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Deluxe', '•Estancia de 1 noche', '•Enviado por móvil']"
Olga,España,6.0,Escrito en 13 de abril de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Dúplex', '•Estancia de 1 noche']"
Rodrigo,España,6.0,Escrito en 3 de abril de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 3 noches']"
Juzape93,España,4.0,Escrito en 7 de marzo de 2023,,,"['•Viaje de negocios', '•Grupo', '•Apartamento de 1 dormitorio', '•Estancia de 7 noches']"
Rossy,España,10.0,Escrito en 14 de febrero de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Juan,España,10.0,Escrito en 13 de febrero de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio Deluxe', '•Estancia de 1 noche', '•Enviado por móvil']"
Francesca,España,10.0,Escrito en 1 de febrero de 2023,,,"['•Pareja', '•Estudio Deluxe', '•Estancia de 4 noches', '•Enviado por móvil']"
Alicia,España,10.0,Escrito en 22 de enero de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio Deluxe', '•Estancia de 1 noche', '•Enviado por móvil']"
Manuel,España,10.0,Escrito en 18 de enero de 2023,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Diego,España,10.0,Escrito en 13 de enero de 2023,,,"['•Viaje de negocios', '•Persona que viaja sola', '•Estudio', '•Estancia de 1 noche']"
Correcaminos___,España,5.0,Escrito en 7 de enero de 2023,,,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio Dúplex', '•Estancia de 2 noches', '•Enviado por móvil']"
Angel,Alemania,1.0,Escrito en 25 de diciembre de 2022,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
Anónimo,España,10.0,Escrito en 22 de agosto de 2025,,,"['•Viaje de ocio', '•Pareja', '•Estudio Deluxe', '•Estancia de 1 noche', '•Enviado por móvil']"
Anónimo,España,10.0,Escrito en 8 de junio de 2025,,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']"
